actor,emotion,filepath
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
21,neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
21,surprised,./Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
21,sad,./Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
21,disgust,./Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
21,fearful,./Audio_Speech_Actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
21,angry,./Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
21,neutral,./Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
21,calm,./Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
21,happy,./Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-01-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-02-02-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-01-02-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-01-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-02-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
22,neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-02-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-02-22.wav
22,neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-01-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-02-02-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-02-02-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-02-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
22,neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-01-01-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-02-02-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-01-01-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-02-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-01-01-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-02-01-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-01-02-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
22,disgust,./Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-01-01-22.wav
22,sad,./Audio_Speech_Actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-01-01-22.wav
22,angry,./Audio_Speech_Actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
22,fearful,./Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-01-01-01-22.wav
22,surprised,./Audio_Speech_Actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
22,neutral,./Audio_Speech_Actors_01-24/Actor_22/03-01-01-01-02-02-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
22,calm,./Audio_Speech_Actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-01-01-02-22.wav
22,happy,./Audio_Speech_Actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-01-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-02-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-02-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-01-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-01-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-02-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-02-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-01-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-01-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-01-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-01-23.wav
23,neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-02-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-01-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-02-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-02-23.wav
23,neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-01-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-02-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-02-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-01-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-01-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-01-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-02-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-02-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-01-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-01-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-02-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-02-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-01-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-02-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-02-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-01-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-02-01-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-02-02-23.wav
23,neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-01-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-01-02-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-01-02-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-02-01-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-02-02-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-02-02-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-02-01-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-01-01-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-01-02-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-01-02-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-02-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-01-02-02-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-01-23.wav
23,angry,./Audio_Speech_Actors_01-24/Actor_23/03-01-05-02-01-01-23.wav
23,fearful,./Audio_Speech_Actors_01-24/Actor_23/03-01-06-02-01-02-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-01-01-02-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-01-01-01-23.wav
23,disgust,./Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-01-23.wav
23,sad,./Audio_Speech_Actors_01-24/Actor_23/03-01-04-02-02-02-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-01-23.wav
23,surprised,./Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-01-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-02-02-23.wav
23,happy,./Audio_Speech_Actors_01-24/Actor_23/03-01-03-01-01-02-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-02-01-01-23.wav
23,calm,./Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-01-23.wav
23,neutral,./Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-02-23.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-02-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-02-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-01-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-01-24.wav
24,neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-02-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-02-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-01-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-01-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-02-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-02-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-01-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-01-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-02-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-01-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-01-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-02-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-01-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-01-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-02-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-02-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-01-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-01-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-02-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-02-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-02-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-01-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-01-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-02-24.wav
24,neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-01-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-02-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-01-01-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-01-02-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-02-02-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-02-01-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-02-01-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-02-02-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-01-02-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-01-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-02-02-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-01-02-24.wav
24,neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-01-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-01-02-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-02-02-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-02-01-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-01-01-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-01-02-01-24.wav
24,neutral,./Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-02-02-24.wav
24,calm,./Audio_Speech_Actors_01-24/Actor_24/03-01-02-02-01-01-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-01-01-02-24.wav
24,happy,./Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-02-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-02-02-01-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-02-02-02-24.wav
24,sad,./Audio_Speech_Actors_01-24/Actor_24/03-01-04-01-01-02-24.wav
24,disgust,./Audio_Speech_Actors_01-24/Actor_24/03-01-07-01-01-01-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-02-01-01-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-02-01-02-24.wav
24,fearful,./Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-02-24.wav
24,angry,./Audio_Speech_Actors_01-24/Actor_24/03-01-05-01-02-01-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-01-01-01-24.wav
24,surprised,./Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-01-24.wav
